"HH_ID","Total_Hours","Num_Persons","Midpoint_Income","Average_Hourly_Wage"
489950,999,1,NA,NA
489995,110,3,174999.5,33.1438446969697
490270,999,1,NA,NA
490292,16,2,62499.5,81.3795572916667
490331,65,2,124999.5,40.0639423076923
490350,108,3,NA,NA
490368,35,1,42499.5,25.2973214285714
490464,15,1,29999.5,41.6659722222222
490465,2,1,62499.5,651.036458333333
490535,50,1,87499.5,36.458125
490537,35,1,29999.5,17.8568452380952
490762,84,2,NA,NA
490870,35,1,62499.5,37.2020833333333
490949,40,1,29999.5,15.6247395833333
490993,1048,2,124999.5,2.48488191793893
491005,40,1,62499.5,32.5518229166667
491030,80,2,124999.5,32.551953125
491126,20,1,29999.5,31.2494791666667
491165,100,2,124999.5,26.0415625
491206,90,2,174999.5,40.5091435185185
491212,40,1,62499.5,32.5518229166667
491214,70,2,250000,74.4047619047619
491233,60,2,124999.5,43.4026041666667
491304,130,3,124999.5,20.0319711538462
491478,40,1,87499.5,45.57265625
491505,90,2,62499.5,14.4674768518519
491517,15,1,29999.5,41.6659722222222
491585,48,1,124999.5,54.2532552083333
491615,77,2,87499.5,23.6741071428571
491659,50,1,42499.5,17.708125
491691,80,2,62499.5,16.2759114583333
491734,7,1,17499.5,52.0818452380952
491740,60,1,250000,86.8055555555556
491779,65,2,NA,NA
491806,45,1,124999.5,57.8701388888889
491867,40,1,62499.5,32.5518229166667
491902,65,2,124999.5,40.0639423076923
492053,65,2,42499.5,13.6216346153846
492119,120,3,124999.5,21.7013020833333
492138,20,1,124999.5,130.2078125
492177,45,1,62499.5,28.9349537037037
492262,50,1,87499.5,36.458125
492324,60,2,17499.5,6.07621527777778
492372,100,2,87499.5,18.2290625
492414,80,2,62499.5,16.2759114583333
492418,66,2,NA,NA
492434,2,1,124999.5,1302.078125
492494,40,1,87499.5,45.57265625
492522,1129,4,62499.5,1.15329753469147
492552,80,2,174999.5,45.5727864583333
492766,43,1,42499.5,20.5908430232558
492836,35,1,29999.5,17.8568452380952
492902,25,1,29999.5,24.9995833333333
492903,37,1,42499.5,23.9298986486486
492971,7,1,87499.5,260.415178571429
492989,15,2,87499.5,121.527083333333
493116,95,2,124999.5,27.4121710526316
493127,70,1,62499.5,18.6010416666667
493301,80,2,42499.5,11.067578125
493332,30,1,174999.5,121.527430555556
493353,60,1,87499.5,30.3817708333333
493377,93,2,174999.5,39.202396953405
493429,3,1,4999.5,34.71875
493456,40,1,42499.5,22.13515625
493470,60,2,87499.5,30.3817708333333
493556,55,2,174999.5,66.2876893939394
493715,40,1,NA,NA
493968,50,1,87499.5,36.458125
493975,1030,3,124999.5,2.52830703883495
494011,75,2,124999.5,34.7220833333333
494021,40,1,29999.5,15.6247395833333
494032,40,1,17499.5,9.11432291666667
494072,50,1,87499.5,36.458125
494077,59,2,62499.5,22.0690324858757
494216,35,1,17499.5,10.416369047619
494271,83,3,124999.5,31.3753765060241
494357,100,2,124999.5,26.0415625
494396,20,1,62499.5,65.1036458333333
494429,120,3,87499.5,15.1908854166667
494632,40,1,62499.5,32.5518229166667
494709,78,2,87499.5,23.3705929487179
494754,40,1,42499.5,22.13515625
494791,40,1,NA,NA
494852,85,2,224999.5,55.1469362745098
494890,40,1,87499.5,45.57265625
494959,50,1,87499.5,36.458125
494989,40,1,62499.5,32.5518229166667
495113,56,2,62499.5,23.2513020833333
495123,70,3,124999.5,37.2022321428571
495218,130,2,250000,40.0641025641026
495224,105,2,174999.5,34.722123015873
495278,60,1,42499.5,14.7567708333333
495446,45,1,62499.5,28.9349537037037
495466,4,1,NA,NA
495484,80,2,29999.5,7.81236979166667
495631,1038,2,174999.5,3.51235348426461
495681,68,2,124999.5,38.2964154411765
495729,40,1,87499.5,45.57265625
495769,37,1,124999.5,70.3826013513514
495837,17,2,174999.5,214.460171568627
496014,50,2,124999.5,52.083125
496035,40,1,62499.5,32.5518229166667
496176,60,1,250000,86.8055555555556
496240,34,1,17499.5,10.7227328431373
496274,50,1,87499.5,36.458125
496519,80,2,124999.5,32.551953125
496755,55,1,87499.5,33.14375
496809,80,2,62499.5,16.2759114583333
496860,85,2,124999.5,30.6371323529412
496938,40,1,17499.5,9.11432291666667
496947,40,1,62499.5,32.5518229166667
496969,125,2,87499.5,14.58325
496992,85,3,174999.5,42.8920343137255
497015,83,2,NA,NA
497031,80,2,224999.5,58.5936197916667
497046,95,2,62499.5,13.7060307017544
497134,40,1,87499.5,45.57265625
497245,40,1,250000,130.208333333333
497322,16,1,87499.5,113.931640625
497383,60,2,42499.5,14.7567708333333
497398,85,2,87499.5,21.4459558823529
497946,40,1,124999.5,65.10390625
497966,40,1,174999.5,91.1455729166667
497989,40,1,62499.5,32.5518229166667
498024,15,1,29999.5,41.6659722222222
498048,50,1,87499.5,36.458125
498155,20,1,62499.5,65.1036458333333
498188,75,2,124999.5,34.7220833333333
498238,55,1,224999.5,85.2270833333333
498309,38,1,NA,NA
498353,30,1,42499.5,29.5135416666667
498453,55,1,250000,94.6969696969697
498476,50,1,124999.5,52.083125
498496,40,1,174999.5,91.1455729166667
498573,74,2,29999.5,8.44580518018018
498802,70,2,62499.5,18.6010416666667
498808,48,1,62499.5,27.1265190972222
498874,40,1,62499.5,32.5518229166667
498910,80,2,87499.5,22.786328125
498940,50,1,62499.5,26.0414583333333
498942,50,1,42499.5,17.708125
498980,75,1,87499.5,24.3054166666667
499076,25,1,42499.5,35.41625
499100,40,1,62499.5,32.5518229166667
499202,80,2,124999.5,32.551953125
499538,38,1,42499.5,23.3001644736842
499597,75,1,87499.5,24.3054166666667
499620,85,2,250000,61.2745098039216
499676,50,1,62499.5,26.0414583333333
499677,90,2,124999.5,28.9350694444444
499794,64,2,124999.5,40.68994140625
499903,70,2,87499.5,26.0415178571429
499905,32,1,4999.5,3.2548828125
500083,40,1,87499.5,45.57265625
500110,60,1,NA,NA
500160,55,1,62499.5,23.674053030303
500220,30,1,17499.5,12.1524305555556
500237,110,2,224999.5,42.6135416666667
500276,100,3,42499.5,8.8540625
500386,40,1,62499.5,32.5518229166667
500394,65,2,62499.5,20.031891025641
500458,40,1,87499.5,45.57265625
500583,60,1,29999.5,10.4164930555556
500634,40,1,NA,NA
500643,998,1,17499.5,0.365303523714095
500753,75,2,62499.5,17.3609722222222
500771,20,1,42499.5,44.2703125
500907,7,1,42499.5,126.486607142857
500908,90,3,124999.5,28.9350694444444
500941,35,1,87499.5,52.0830357142857
501141,60,2,62499.5,21.7012152777778
501187,35,1,87499.5,52.0830357142857
501462,41,1,42499.5,21.5952743902439
501496,30,1,87499.5,60.7635416666667
501519,25,1,29999.5,24.9995833333333
501657,45,1,17499.5,8.10162037037037
501722,65,1,124999.5,40.0639423076923
501724,80,2,124999.5,32.551953125
501736,12,1,62499.5,108.506076388889
501764,80,2,87499.5,22.786328125
501975,40,1,29999.5,15.6247395833333
502035,40,1,42499.5,22.13515625
502083,65,2,87499.5,28.0447115384615
502091,58,2,174999.5,62.8590158045977
502138,30,1,29999.5,20.8329861111111
502306,20,1,17499.5,18.2286458333333
502434,115,2,NA,NA
502598,60,2,87499.5,30.3817708333333
502672,90,2,124999.5,28.9350694444444
502763,120,2,124999.5,21.7013020833333
502842,100,2,224999.5,46.8748958333333
502843,20,2,250000,260.416666666667
502868,40,1,17499.5,9.11432291666667
502883,109,3,124999.5,23.8913417431193
502928,80,2,87499.5,22.786328125
502946,115,3,250000,45.2898550724638
502991,40,1,62499.5,32.5518229166667
503056,40,1,62499.5,32.5518229166667
503076,128,3,87499.5,14.241455078125
503200,30,1,87499.5,60.7635416666667
503251,46,2,42499.5,19.2479619565217
503290,67,2,124999.5,38.8680037313433
503370,40,1,124999.5,65.10390625
503526,80,2,224999.5,58.5936197916667
503562,150,4,124999.5,17.3610416666667
503707,51,2,62499.5,25.530841503268
503855,76,2,174999.5,47.9713541666667
504014,40,1,124999.5,65.10390625
504039,50,1,124999.5,52.083125
504040,39,1,29999.5,16.0253739316239
504112,80,2,224999.5,58.5936197916667
504151,998,1,62499.5,1.30468228122912
504193,105,2,250000,49.6031746031746
504350,80,2,124999.5,32.551953125
504465,48,1,42499.5,18.4459635416667
504471,40,1,174999.5,91.1455729166667
504485,20,1,124999.5,130.2078125
504495,60,2,174999.5,60.7637152777778
504508,48,1,87499.5,37.9772135416667
504549,70,2,87499.5,26.0415178571429
504597,40,1,224999.5,117.187239583333
504604,75,2,224999.5,62.4998611111111
504635,1053,2,250000,4.94618550174106
504703,82,2,174999.5,44.4612550813008
504729,15,1,NA,NA
504805,15,1,124999.5,173.610416666667
504823,42,2,224999.5,111.60689484127
504836,70,2,174999.5,52.0831845238095
504857,80,2,174999.5,45.5727864583333
505425,80,2,174999.5,45.5727864583333
505537,36,1,NA,NA
505728,24,1,87499.5,75.9544270833333
505752,95,3,174999.5,38.3770833333333
505872,35,1,124999.5,74.4044642857143
505950,36,1,87499.5,50.6362847222222
506147,60,2,124999.5,43.4026041666667
506190,80,2,250000,65.1041666666667
506201,80,2,174999.5,45.5727864583333
506214,76,2,174999.5,47.9713541666667
506216,23,1,42499.5,38.4959239130435
506269,100,2,124999.5,26.0415625
506293,80,2,62499.5,16.2759114583333
506304,1048,2,87499.5,1.73941436068702
506492,80,2,174999.5,45.5727864583333
506820,40,1,62499.5,32.5518229166667
506845,8,1,42499.5,110.67578125
506913,65,2,87499.5,28.0447115384615
506929,60,1,87499.5,30.3817708333333
506931,105,2,42499.5,8.43244047619048
506941,80,2,87499.5,22.786328125
506970,61,2,29999.5,10.2457308743169
507026,70,2,224999.5,66.9641369047619
507239,43,1,62499.5,30.280765503876
507326,57,2,62499.5,22.843384502924
507536,90,2,174999.5,40.5091435185185
507538,40,1,87499.5,45.57265625
507563,78,2,62499.5,16.6932425213675
507647,60,2,87499.5,30.3817708333333
507767,40,1,124999.5,65.10390625
507808,50,1,87499.5,36.458125
507922,40,1,124999.5,65.10390625
507960,80,2,224999.5,58.5936197916667
507975,70,2,29999.5,8.92842261904762
508299,20,1,4999.5,5.2078125
508577,60,2,174999.5,60.7637152777778
508621,40,1,62499.5,32.5518229166667
508758,100,2,124999.5,26.0415625
508772,70,2,62499.5,18.6010416666667
508774,36,1,62499.5,36.1686921296296
508797,100,2,174999.5,36.4582291666667
508984,25,1,17499.5,14.5829166666667
509023,15,1,250000,347.222222222222
509053,70,2,124999.5,37.2022321428571
509377,66,2,124999.5,39.4569128787879
509461,40,1,62499.5,32.5518229166667
509637,100,2,124999.5,26.0415625
509641,62,2,87499.5,29.4017137096774
509736,86,2,250000,60.562015503876
509889,52,1,42499.5,17.0270432692308
509917,55,2,124999.5,47.3482954545455
509971,998,1,87499.5,1.82655936873748
510002,47,3,29999.5,13.2976507092199
510092,80,2,224999.5,58.5936197916667
510095,40,1,29999.5,15.6247395833333
510129,48,1,87499.5,37.9772135416667
510175,95,2,174999.5,38.3770833333333
510199,100,2,124999.5,26.0415625
510215,16,1,29999.5,39.0618489583333
510217,75,3,124999.5,34.7220833333333
510233,40,1,42499.5,22.13515625
510261,74,2,124999.5,35.1913006756757
510311,105,3,250000,49.6031746031746
510466,40,1,87499.5,45.57265625
510518,45,1,62499.5,28.9349537037037
510618,40,1,17499.5,9.11432291666667
510651,3,1,42499.5,295.135416666667
510744,20,1,29999.5,31.2494791666667
510784,48,1,17499.5,7.59526909722222
510803,53,2,62499.5,24.5674135220126
511077,80,2,87499.5,22.786328125
511118,56,2,87499.5,32.5518973214286
511129,55,2,87499.5,33.14375
511234,50,1,62499.5,26.0414583333333
511328,85,2,224999.5,55.1469362745098
511390,80,1,62499.5,16.2759114583333
511519,20,1,NA,NA
511596,70,2,87499.5,26.0415178571429
511638,42,1,42499.5,21.0811011904762
511768,23,1,17499.5,15.8509963768116
511827,1996,2,NA,NA
511928,45,1,124999.5,57.8701388888889
511995,30,1,17499.5,12.1524305555556
512024,80,2,87499.5,22.786328125
512032,15,1,42499.5,59.0270833333333
512056,100,3,87499.5,18.2290625
512147,40,1,87499.5,45.57265625
512150,40,1,62499.5,32.5518229166667
512166,40,1,124999.5,65.10390625
512194,40,1,62499.5,32.5518229166667
512298,10,1,124999.5,260.415625
512364,21,1,62499.5,62.0034722222222
512384,998,1,29999.5,0.62624206746827
512478,40,1,174999.5,91.1455729166667
512641,70,2,124999.5,37.2022321428571
512770,90,2,62499.5,14.4674768518519
512834,100,2,224999.5,46.8748958333333
512914,83,2,124999.5,31.3753765060241
512948,61,2,224999.5,76.8440915300546
513281,75,2,62499.5,17.3609722222222
513453,30,1,17499.5,12.1524305555556
513534,10,1,17499.5,36.4572916666667
513593,100,2,124999.5,26.0415625
513812,40,1,87499.5,45.57265625
513858,16,1,62499.5,81.3795572916667
513887,40,1,87499.5,45.57265625
513927,100,2,87499.5,18.2290625
514001,45,1,42499.5,19.6756944444444
514011,40,1,62499.5,32.5518229166667
514138,140,2,62499.5,9.30052083333333
514303,90,2,29999.5,6.9443287037037
514342,42,1,124999.5,62.0037202380952
514427,20,1,87499.5,91.1453125
514480,40,1,62499.5,32.5518229166667
514482,50,1,124999.5,52.083125
514502,50,1,87499.5,36.458125
514657,25,1,87499.5,72.91625
514671,35,1,87499.5,52.0830357142857
514748,40,1,62499.5,32.5518229166667
514751,40,1,42499.5,22.13515625
514972,40,1,42499.5,22.13515625
515098,35,1,62499.5,37.2020833333333
515151,7,1,62499.5,186.010416666667
515152,75,2,124999.5,34.7220833333333
515163,60,2,87499.5,30.3817708333333
515222,24,1,42499.5,36.8919270833333
515268,80,2,87499.5,22.786328125
515276,40,1,62499.5,32.5518229166667
515423,30,1,NA,NA
515427,80,2,62499.5,16.2759114583333
515514,64,2,174999.5,56.9659830729167
515565,40,1,29999.5,15.6247395833333
515653,40,1,42499.5,22.13515625
515738,40,1,62499.5,32.5518229166667
515832,80,2,62499.5,16.2759114583333
515892,20,1,29999.5,31.2494791666667
515894,115,3,62499.5,11.3223731884058
516043,90,2,174999.5,40.5091435185185
516048,40,1,62499.5,32.5518229166667
516074,40,1,62499.5,32.5518229166667
516118,40,1,42499.5,22.13515625
516218,25,1,250000,208.333333333333
516251,40,1,62499.5,32.5518229166667
516350,32,1,62499.5,40.6897786458333
516422,40,1,62499.5,32.5518229166667
516492,56,2,124999.5,46.5027901785714
516710,80,2,174999.5,45.5727864583333
516724,85,2,174999.5,42.8920343137255
516760,50,1,124999.5,52.083125
516850,70,1,224999.5,66.9641369047619
516878,40,1,124999.5,65.10390625
516960,80,2,174999.5,45.5727864583333
517030,78,2,42499.5,11.3513621794872
517073,46,2,62499.5,28.3059329710145
517134,8,1,42499.5,110.67578125
517430,100,2,62499.5,13.0207291666667
517473,35,1,87499.5,52.0830357142857
517519,40,1,42499.5,22.13515625
517551,84,2,174999.5,43.4026537698413
517555,35,1,NA,NA
517706,55,2,87499.5,33.14375
517729,90,2,124999.5,28.9350694444444
517774,90,2,250000,57.8703703703704
517847,45,1,250000,115.740740740741
517904,35,1,17499.5,10.416369047619
517988,80,2,124999.5,32.551953125
518049,75,2,174999.5,48.6109722222222
518157,35,1,62499.5,37.2020833333333
518411,999,1,NA,NA
518450,25,1,42499.5,35.41625
518528,40,1,124999.5,65.10390625
518530,48,2,62499.5,27.1265190972222
518645,40,2,NA,NA
518971,60,1,124999.5,43.4026041666667
518974,50,1,124999.5,52.083125
519101,55,2,87499.5,33.14375
519195,50,1,87499.5,36.458125
519250,80,2,62499.5,16.2759114583333
519357,148,3,250000,35.1914414414414
519406,42,1,62499.5,31.0017361111111
519420,70,2,62499.5,18.6010416666667
519450,75,2,124999.5,34.7220833333333
519542,52,1,62499.5,25.0398637820513
519573,80,2,62499.5,16.2759114583333
519593,40,1,174999.5,91.1455729166667
519621,998,1,174999.5,3.6531291750167
519680,40,1,NA,NA
519733,74,2,124999.5,35.1913006756757
519843,90,2,87499.5,20.2545138888889
519861,10,1,62499.5,130.207291666667
519938,40,1,87499.5,45.57265625
519962,40,1,62499.5,32.5518229166667
519983,30,1,174999.5,121.527430555556
520019,80,2,87499.5,22.786328125
520083,47,2,62499.5,27.7036790780142
520152,40,1,NA,NA
520269,16,1,4999.5,6.509765625
520273,52,2,87499.5,35.0558894230769
520290,40,1,124999.5,65.10390625
520346,45,1,62499.5,28.9349537037037
520421,45,1,62499.5,28.9349537037037
520700,80,2,224999.5,58.5936197916667
520724,100,2,174999.5,36.4582291666667
521079,90,2,174999.5,40.5091435185185
521097,60,2,174999.5,60.7637152777778
521101,88,3,174999.5,41.4298058712121
521187,35,1,87499.5,52.0830357142857
521273,110,3,224999.5,42.6135416666667
521332,40,1,42499.5,22.13515625
521357,122,3,250000,42.6912568306011
521358,40,1,87499.5,45.57265625
521502,40,1,124999.5,65.10390625
521570,105,3,124999.5,24.8014880952381
521598,72,2,174999.5,50.6364293981481
521653,3,1,17499.5,121.524305555556
521684,72,2,42499.5,12.2973090277778
521701,55,1,42499.5,16.0982954545455
521738,80,2,124999.5,32.551953125
521835,80,2,NA,NA
521844,3,1,17499.5,121.524305555556
522055,100,2,174999.5,36.4582291666667
522056,100,2,124999.5,26.0415625
522102,998,1,62499.5,1.30468228122912
522103,40,1,124999.5,65.10390625
522128,18,1,29999.5,34.7216435185185
522181,60,2,62499.5,21.7012152777778
522215,36,1,124999.5,72.3376736111111
522267,120,3,42499.5,7.37838541666667
522341,80,2,NA,NA
522421,50,1,174999.5,72.9164583333333
522444,10,1,174999.5,364.582291666667
522617,89,2,124999.5,29.2601825842697
522702,4,1,17499.5,91.1432291666667
522721,40,1,42499.5,22.13515625
523136,80,2,62499.5,16.2759114583333
523140,60,1,87499.5,30.3817708333333
523151,80,2,87499.5,22.786328125
523226,45,1,42499.5,19.6756944444444
523272,45,1,62499.5,28.9349537037037
523282,80,2,124999.5,32.551953125
523298,80,2,NA,NA
523357,80,2,124999.5,32.551953125
523394,40,1,NA,NA
523408,20,1,174999.5,182.291145833333
523480,45,2,124999.5,57.8701388888889
523690,92,2,174999.5,39.6285099637681
523777,19,2,124999.5,137.060855263158
523837,76,2,124999.5,34.2652138157895
523926,50,1,250000,104.166666666667
524149,48,1,62499.5,27.1265190972222
524233,40,1,87499.5,45.57265625
524238,40,1,29999.5,15.6247395833333
524249,80,2,174999.5,45.5727864583333
524284,56,2,62499.5,23.2513020833333
524291,40,1,124999.5,65.10390625
524320,35,1,62499.5,37.2020833333333
524416,10,1,250000,520.833333333333
524644,40,1,NA,NA
524722,104,3,87499.5,17.5279447115385
524755,80,2,124999.5,32.551953125
524778,20,1,124999.5,130.2078125
524849,18,1,42499.5,49.1892361111111
524940,120,2,250000,43.4027777777778
525230,38,1,87499.5,47.9712171052632
525520,80,2,124999.5,32.551953125
525586,122,3,124999.5,21.3455430327869
525712,125,4,17499.5,2.91658333333333
525765,35,1,42499.5,25.2973214285714
525773,112,2,174999.5,32.5519903273809
525804,100,2,174999.5,36.4582291666667
525946,6,1,124999.5,434.026041666667
525960,80,2,124999.5,32.551953125
525982,75,2,124999.5,34.7220833333333
526062,100,2,NA,NA
526142,55,1,174999.5,66.2876893939394
526164,998,1,29999.5,0.62624206746827
526213,52,1,62499.5,25.0398637820513
526283,40,1,29999.5,15.6247395833333
526472,8,1,4999.5,13.01953125
526586,40,1,29999.5,15.6247395833333
526610,180,4,NA,NA
526744,40,1,87499.5,45.57265625
526865,90,2,62499.5,14.4674768518519
526950,160,4,17499.5,2.27858072916667
527013,3,1,42499.5,295.135416666667
527016,12,1,NA,NA
527363,52,2,250000,100.160256410256
527492,1038,2,124999.5,2.50882105009634
527504,40,1,87499.5,45.57265625
527526,90,3,87499.5,20.2545138888889
527547,8,2,42499.5,110.67578125
527563,40,1,NA,NA
527651,40,1,124999.5,65.10390625
527682,100,2,250000,52.0833333333333
527777,78,2,124999.5,33.3866185897436
527833,40,1,124999.5,65.10390625
527838,80,2,124999.5,32.551953125
527848,60,2,42499.5,14.7567708333333
527879,65,2,NA,NA
527948,32,1,62499.5,40.6897786458333
527960,83,3,224999.5,56.4757781124498
527991,30,1,NA,NA
528073,70,2,87499.5,26.0415178571429
528120,123,3,174999.5,29.6408367208672
528480,60,1,29999.5,10.4164930555556
528512,40,1,62499.5,32.5518229166667
528526,74,2,62499.5,17.595579954955
528559,130,2,124999.5,20.0319711538462
528639,57,3,174999.5,63.9618055555556
528718,40,1,87499.5,45.57265625
528741,80,2,124999.5,32.551953125
528769,50,1,42499.5,17.708125
528858,40,1,62499.5,32.5518229166667
528887,95,2,250000,54.8245614035088
529013,60,1,124999.5,43.4026041666667
529025,100,2,124999.5,26.0415625
529112,40,1,62499.5,32.5518229166667
529190,70,1,42499.5,12.6486607142857
529238,20,1,42499.5,44.2703125
529372,25,1,17499.5,14.5829166666667
529397,40,1,NA,NA
529413,95,2,250000,54.8245614035088
529452,20,1,17499.5,18.2286458333333
529492,60,2,62499.5,21.7012152777778
529579,80,2,174999.5,45.5727864583333
529611,50,1,NA,NA
529694,50,1,87499.5,36.458125
529856,40,1,124999.5,65.10390625
529888,45,1,17499.5,8.10162037037037
529889,35,2,62499.5,37.2020833333333
529916,35,1,124999.5,74.4044642857143
529937,40,1,29999.5,15.6247395833333
529942,75,2,NA,NA
530501,88,1,NA,NA
530750,58,2,62499.5,22.449533045977
530893,55,1,174999.5,66.2876893939394
531081,40,1,42499.5,22.13515625
531596,48,1,87499.5,37.9772135416667
531787,30,1,62499.5,43.4024305555556
531899,40,1,17499.5,9.11432291666667
532308,999,1,NA,NA
533247,998,1,NA,NA
533378,85,2,174999.5,42.8920343137255
533465,38,1,17499.5,9.59402412280702
533927,80,2,62499.5,16.2759114583333
534027,16,2,124999.5,162.759765625
534110,78,2,124999.5,33.3866185897436
534604,38,1,29999.5,16.4470942982456
534706,15,1,4999.5,6.94375
535077,40,1,62499.5,32.5518229166667
535475,40,1,42499.5,22.13515625
535493,80,2,124999.5,32.551953125
536067,60,1,250000,86.8055555555556
536213,80,2,87499.5,22.786328125
537301,50,1,17499.5,7.29145833333333
537471,80,2,87499.5,22.786328125
537928,40,1,62499.5,32.5518229166667
538967,44,1,29999.5,14.2043087121212
539009,1018,2,NA,NA
541013,30,1,17499.5,12.1524305555556
542088,40,1,29999.5,15.6247395833333
542887,40,1,42499.5,22.13515625
543509,40,1,17499.5,9.11432291666667
544428,24,1,17499.5,15.1905381944444
544728,998,1,124999.5,2.609375
545235,80,2,NA,NA
545443,40,1,87499.5,45.57265625
545870,90,2,124999.5,28.9350694444444
547607,55,1,87499.5,33.14375
547935,8,1,42499.5,110.67578125
548077,40,1,124999.5,65.10390625
548975,36,1,87499.5,50.6362847222222
549360,60,2,NA,NA
550576,7,1,17499.5,52.0818452380952
551180,50,1,62499.5,26.0414583333333
551277,80,2,250000,65.1041666666667
551348,46,1,62499.5,28.3059329710145
551664,164,3,42499.5,5.39881859756098
552278,50,1,NA,NA
553231,40,1,17499.5,9.11432291666667
553850,998,1,42499.5,0.887180611222445
554278,7,1,17499.5,52.0818452380952
554392,80,2,62499.5,16.2759114583333
554730,50,1,124999.5,52.083125
554972,85,2,174999.5,42.8920343137255
555088,80,2,42499.5,11.067578125
555900,43,1,62499.5,30.280765503876
556798,80,2,174999.5,45.5727864583333
557917,40,1,62499.5,32.5518229166667
557960,998,1,62499.5,1.30468228122912
559283,999,1,NA,NA
561252,35,1,62499.5,37.2020833333333
561770,40,1,62499.5,32.5518229166667
563130,32,1,NA,NA
563504,4,1,29999.5,156.247395833333
563861,80,1,42499.5,11.067578125
564534,83,2,124999.5,31.3753765060241
564878,40,1,17499.5,9.11432291666667
565819,40,1,62499.5,32.5518229166667
566157,40,1,62499.5,32.5518229166667
566233,35,1,29999.5,17.8568452380952
566625,20,1,29999.5,31.2494791666667
566639,80,2,124999.5,32.551953125
566788,60,1,29999.5,10.4164930555556
567005,76,2,87499.5,23.9856085526316
567276,50,1,62499.5,26.0414583333333
567640,40,1,124999.5,65.10390625
567985,50,1,124999.5,52.083125
569651,42,1,NA,NA
569689,80,2,62499.5,16.2759114583333
570091,94,2,42499.5,9.41921542553191
570983,67,2,NA,NA
571994,45,1,87499.5,40.5090277777778
573464,38,1,17499.5,9.59402412280702
573763,998,1,62499.5,1.30468228122912
574296,32,1,42499.5,27.6689453125
574929,48,1,42499.5,18.4459635416667
575320,80,2,224999.5,58.5936197916667
575411,80,2,174999.5,45.5727864583333
575482,1028,2,17499.5,0.354642915045396
575735,40,1,17499.5,9.11432291666667
575965,15,1,174999.5,243.054861111111
575993,80,2,87499.5,22.786328125
576244,100,2,NA,NA
576522,40,1,29999.5,15.6247395833333
576538,8,1,29999.5,78.1236979166667
576567,24,1,NA,NA
577260,40,1,62499.5,32.5518229166667
577276,70,2,87499.5,26.0415178571429
577442,70,2,62499.5,18.6010416666667
577651,998,1,17499.5,0.365303523714095
577661,40,1,62499.5,32.5518229166667
577710,51,2,62499.5,25.530841503268
578984,55,2,62499.5,23.674053030303
579265,80,2,87499.5,22.786328125
579357,41,2,87499.5,44.4611280487805
579667,40,1,87499.5,45.57265625
581180,4,1,62499.5,325.518229166667
581421,7,1,29999.5,89.2842261904762
581970,44,2,17499.5,8.28574810606061
581995,40,1,29999.5,15.6247395833333
582313,40,1,42499.5,22.13515625
582580,40,1,62499.5,32.5518229166667
583647,50,1,87499.5,36.458125
583807,40,1,124999.5,65.10390625
584595,34,1,29999.5,18.3820465686275
585057,55,1,87499.5,33.14375
585184,20,1,29999.5,31.2494791666667
585263,35,1,62499.5,37.2020833333333
586052,80,2,87499.5,22.786328125
586495,90,2,174999.5,40.5091435185185
587448,20,1,17499.5,18.2286458333333
587857,80,2,224999.5,58.5936197916667
588146,50,1,124999.5,52.083125
588528,50,2,42499.5,17.708125
588656,40,1,62499.5,32.5518229166667
590349,40,1,29999.5,15.6247395833333
590462,40,1,17499.5,9.11432291666667
590693,38,1,29999.5,16.4470942982456
591137,40,1,87499.5,45.57265625
591269,50,1,124999.5,52.083125
591753,35,1,87499.5,52.0830357142857
592214,40,1,124999.5,65.10390625
592600,40,1,29999.5,15.6247395833333
592733,40,1,62499.5,32.5518229166667
593757,55,1,29999.5,11.363446969697
594149,44,2,124999.5,59.1853693181818
594394,30,1,29999.5,20.8329861111111
594917,62,2,42499.5,14.2807459677419
595135,45,1,42499.5,19.6756944444444
597444,60,2,29999.5,10.4164930555556
597760,40,1,29999.5,15.6247395833333
597855,45,1,42499.5,19.6756944444444
598765,20,1,17499.5,18.2286458333333
598978,40,1,62499.5,32.5518229166667
599020,16,1,4999.5,6.509765625
599518,80,2,62499.5,16.2759114583333
600015,42,1,62499.5,31.0017361111111
600016,40,1,124999.5,65.10390625
600179,96,2,174999.5,37.9773220486111
600303,40,1,62499.5,32.5518229166667
600313,100,2,124999.5,26.0415625
600328,40,1,250000,130.208333333333
600392,80,2,124999.5,32.551953125
600498,65,2,42499.5,13.6216346153846
600658,40,1,174999.5,91.1455729166667
600729,40,1,29999.5,15.6247395833333
600843,150,3,NA,NA
600911,30,2,87499.5,60.7635416666667
600969,72,3,NA,NA
600973,70,2,87499.5,26.0415178571429
601076,57,2,42499.5,15.5334429824561
601088,30,1,124999.5,86.8052083333333
601190,40,1,124999.5,65.10390625
601374,54,2,62499.5,24.1124614197531
601479,70,2,62499.5,18.6010416666667
601564,20,2,87499.5,91.1453125
601670,78,2,124999.5,33.3866185897436
601683,80,2,124999.5,32.551953125
601722,48,2,NA,NA
601725,56,1,124999.5,46.5027901785714
601726,100,2,124999.5,26.0415625
601766,998,1,29999.5,0.62624206746827
601933,998,1,62499.5,1.30468228122912
602123,80,2,124999.5,32.551953125
602127,50,1,124999.5,52.083125
602209,8,1,87499.5,227.86328125
602285,120,2,124999.5,21.7013020833333
602360,50,1,124999.5,52.083125
602457,45,1,87499.5,40.5090277777778
602497,90,2,174999.5,40.5091435185185
